package_name,label,timestamp,reflection_invoke_count,dex_class_loader_count,runtime_exec_count,dynamic_class_load_count,getPackageInfo_count,sendTextMessage_count,getDeviceId_count,getSubscriberId_count,cipher_init_count,cipher_aes_count,cipher_des_count,secret_key_gen_count,base64_encode_count,system_exit_attempt,debugger_check_count,emulator_check_count,root_check_count,sleep_call_count,stack_trace_inspect_count,secure_random_count,verify_attempt_count,string_decrypt_count,native_lib_load_count,implicit_intent_count,startActivity_count,sendBroadcast_count,bindService_count,content_resolver_query_count,content_resolver_insert_count,file_write_count,file_read_sensitive_count,shared_prefs_write_count,openFileOutput_count,deleteFile_count,getExternalStorageDirectory_count,socket_create_count,url_connection_count,ssl_bypass_attempt,dns_lookup_count,setRequestProperty_count,alarm_manager_set_count,job_scheduler_count,register_receiver_count,requestPermission_count,setComponentEnabled_count,thread_create_count,process_list_query_count,memory_alloc_large_count,class_loader_parent_count,native_method_register_count,accessibility_query_count,overlay_window_count,clipboard_read_count,clipboard_write_count,network_score,anti_analysis_score,persistence_score,stealth_score,exfil_score,privilege_score,surveillance_score,dynamic_exec_score,crypto_to_network_ratio,write_to_read_ratio,anti_to_total_ratio,reflection_to_exec_ratio,network_to_activity_ratio,has_crypto_and_network,has_exfil_pattern,has_evasion_pattern,has_persistence_pattern,has_privilege_escalation,has_sms_exfil,has_full_spy_pattern,network_score_per_sec,anti_analysis_score_per_sec,stealth_score_per_sec,dynamic_exec_score_per_sec,reflection_rate,network_events_rate,file_write_rate,crypto_rate,anti_analysis_rate,dynamic_load_rate,log1p_reflection_invoke,log1p_dns_lookup,log1p_shared_prefs_write,log1p_file_read_sensitive,log1p_stack_trace_inspect,log1p_file_write,first_network_ms,first_crypto_ms,first_anti_analysis_ms,first_file_write_ms,first_reflection_ms,first_exec_ms,first_sms_ms,first_dynamic_load_ms,burst_peak_count,session_duration_ms,early_network_flag,early_anti_analysis_flag,crypto_before_network,rapid_burst_flag,early_exec_flag,early_file_write_flag,early_crypto_flag,delta_exec_after_reflection,delta_network_after_file,delta_network_after_crypto,delta_reflection_after_dex,session_anomaly_flag,seq_reflect_before_exec,seq_crypto_before_network,seq_root_check_before_exit,seq_dex_then_reflect,seq_anti_before_payload,seq_file_then_network,seq_contact_then_sms,seq_triple_chain_count,seq_max_chain_length,seq_alternating_crypto_net,seq_reflect_exec_count,seq_dex_reflect_count,seq_file_network_count,seq_crypto_network_count,seq_anti_exec_count,seq_first_reflect_exec_ms,seq_first_dex_reflect_ms,seq_first_file_network_ms,seq_first_crypto_network_ms,seq_first_anti_exec_ms,seq_surveil_before_network,seq_persist_before_exec,seq_clipboard_before_network,seq_overlay_before_network,seq_surveil_network_count,seq_clipboard_network_count,seq_first_surveil_network_ms,seq_first_clipboard_network_ms
com.jtpub.christmas,benign,2026-03-18 12:43:20,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,352,28202,0,0,0,1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.askfm,benign,2026-03-18 12:43:28,10,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,27,0,2,2,0,0,0,0,4,1,13,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,7,2,1,14,7,0,5,10,0.0,0.0,0.0238,10.0,7.0,0,0,1,0,0,0,0,0.1492,0.0426,0.2985,0.2132,0.2132,0.1492,0.0,0.0,0.0,0.0853,2.3979,0.0,1.6094,0.0,0.0,0.0,8637,-1,-1,-1,8733,-1,-1,9011,40,46904,0,0,0,1,0,0,0,-1,-1,-1,-278,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.Wallpaper050310wallpaper,benign,2026-03-18 12:43:32,2,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0,2,0,117,0,0,0,2,1,0,5,2,0,4,4,0.0,0.0,0.0071,2.0,2.0,0,0,1,0,0,0,0,0.1576,0.0788,0.3939,0.3152,0.1576,0.1576,0.0,0.0,0.0,0.0788,1.0986,0.0,0.6931,0.0,0.0,0.0,568,-1,-1,-1,624,-1,-1,554,140,12692,1,0,0,1,0,0,0,-1,-1,-1,70,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,0,0,0,1,0,568,-1
com.jiuzhangtech.freekick,benign,2026-03-18 12:43:53,3,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,4,3,0.0,0.0,0.1818,3.0,0.0,0,0,1,0,0,0,0,0.0,0.0426,0.0852,0.0639,0.0639,0.0,0.0,0.0,0.0,0.0213,1.3863,0.0,0.0,0.0,0.0,0.0,-1,-1,189,-1,126,-1,-1,182,11,46922,0,1,0,0,0,0,0,-1,-1,-1,-56,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.pmpabc.android.flashcard.t03_en_us,benign,2026-03-18 12:44:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0042,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,228,46947,0,0,0,1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.zagrack1.PTLegs,benign,2026-03-18 12:44:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0083,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,116,47121,0,0,0,1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
app.dzieciowomi.pregcal,benign,2026-03-18 12:44:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0667,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,11,47021,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
SonicScrewdrivers.v1,benign,2026-03-18 12:44:51,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,0,0,0,3,0,0,99,0,0,0,0.0,99.0,0.0056,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0638,0.0,0.0,0.0,0.0,2.1057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,-1,-1,18816,2846,-1,-1,-1,-1,530,47016,0,0,0,1,0,1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
net.lazyer.LakesStreamWallpaperV9,benign,2026-03-18 12:45:01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,54,0,0,0,4,1,0,0,4,0,1,0,0.0,0.0,0.0149,0.0,4.0,0,0,0,0,0,0,0,0.1419,0.0355,0.0,0.0,0.0,0.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2828,-1,-1,-1,-1,-1,-1,-1,67,28185,1,0,0,1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.x2line.android.babyadopter.lite,benign,2026-03-18 12:45:38,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,34,0,0,0,0,3,0,2,0,0,1,2,0.0,0.0,0.0667,1.0,0.0,0,0,1,0,0,0,0,0.0,0.0638,0.0426,0.0426,0.0213,0.0,0.0,0.0,0.0,0.0,0.6931,0.0,0.0,0.0,0.0,0.0,-1,-1,1850,-1,1698,-1,-1,-1,45,46989,0,1,0,1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.appstar.callrecorder,benign,2026-03-18 12:46:14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0.0,0.0,0.6667,0.0,0.0,0,0,1,0,0,0,0,0.0,0.0427,0.0213,0.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1018,-1,-1,-1,-1,-1,3,46884,0,1,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.asus.story,benign,2026-03-18 12:46:21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,1,0,2,0,0,4,0,0.0,0.0,0.0055,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0213,0.0426,0.0,0.0,0.0,0.0,0.0,0.0,0.0426,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,2755,176,46957,0,0,0,1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.anydo,benign,2026-03-18 12:46:36,54,0,0,27,15,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,18,0,0,0,0,0,1,0,3,0,10,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,56,0,0,0,3,3,1,81,4,0,15,54,0.0,1.0,0.0154,54.0,3.0,0,0,1,0,0,0,0,0.0647,0.0647,1.7479,1.1653,1.1653,0.0647,0.0216,0.0,0.0216,0.5826,4.0073,0.0,1.3863,0.0,0.6931,0.6931,271,-1,10008,289,142,-1,-1,153,190,46341,1,0,0,1,0,1,0,-1,-18,-1,-11,0,0,0,0,0,0,1,0,0,46,0,0,0,1,0,0,-1,-1,394,-1,-1,0,0,0,0,0,0,-1,-1
com.fastaccess.github.libre,benign,2026-03-18 12:46:55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0019,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0213,0.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0213,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,2349,512,46966,0,0,0,1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.fastaccess.github.libre,benign,2026-03-18 12:46:59,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,480,0,0,0,0,1,4,15,1,0,0,14,0.0,0.0,0.002,14.0,0.0,0,0,1,0,0,0,0,0.0,0.0213,0.3189,0.2976,0.2976,0.0,0.0,0.0,0.0,0.0213,2.7081,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,110,-1,-1,2441,501,47043,0,0,0,1,0,0,0,-1,-1,-1,-2331,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.channel4.ondemand,benign,2026-03-18 12:47:34,24,0,0,11,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,24,0,1,1,0,0,0,0,3,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,1,0,35,7,0,4,24,0.0,0.0,0.0112,24.0,5.0,0,1,1,0,0,0,0,0.1064,0.0213,0.7445,0.5105,0.5105,0.1064,0.0,0.0,0.0,0.234,3.2189,0.0,1.3863,0.0,0.0,0.0,304,-1,-1,-1,132,-1,-1,227,67,47010,1,0,0,1,0,0,0,-1,-1,-1,-95,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.alaskaairlines.android,benign,2026-03-18 12:48:14,26,0,0,10,4,0,0,0,0,0,0,0,8,0,0,0,0,2,72,0,0,0,0,37,0,1,1,4,8,0,0,6,0,9,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,261,0,0,0,6,74,0,36,14,8,8,26,0.0,0.0,0.1616,26.0,6.0,0,1,1,0,0,0,0,0.1278,1.5764,0.7669,0.5539,0.5539,0.1278,0.0,0.0,0.0,0.213,3.2958,0.0,1.9459,0.0,4.2905,0.0,333,-1,-1,-1,136,-1,-1,807,205,46943,1,0,0,1,0,0,0,-1,-1,-1,-671,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.asus.task,benign,2026-03-18 12:48:23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0213,0.0213,0.0213,0.0,0.0,0.0,0.0,0.0,0.6931,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,356,-1,-1,-1,11,46885,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.audible.application,benign,2026-03-18 12:48:24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,9,1,1,0,9,0.0,0.0,0.0,9.0,1.0,0,0,0,0,0,0,0,0.0213,0.0,0.1919,0.1919,0.1919,0.0213,0.0,0.0,0.0,0.0,2.3026,0.0,0.6931,0.0,0.0,0.0,4595,-1,-1,-1,101,-1,-1,-1,20,46896,1,0,0,1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.metro.north,benign,2026-03-18 12:48:35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,248,28174,0,0,0,1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
rc.games.slots,benign,2026-03-18 12:48:41,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,1,0,2,0,0,0,0,0.0,0.0,0.0088,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0355,0.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0709,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,2820,113,28191,0,0,0,1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
cir.ca,benign,2026-03-18 12:49:27,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,63,0,0,0,0,0,2,9,0,0,1,8,0.0,0.0,0.0,8.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.7136,0.6343,0.6343,0.0,0.0,0.0,0.0,0.0793,2.1972,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,189,-1,-1,9826,77,12612,0,0,0,1,0,0,0,-1,-1,-1,-9637,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.grarak.kerneladiutor,benign,2026-03-18 12:49:30,13,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,1,1,1,0,0,0,0,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,2,0,0,18,2,0,4,13,0.0,0.0,0.0,13.0,2.0,0,0,0,0,0,0,0,0.072,0.0,0.6478,0.4678,0.4678,0.072,0.0,0.0,0.0,0.1799,2.6391,0.0,0.6931,0.0,0.0,0.0,9574,-1,-1,-1,142,-1,-1,140,72,27788,0,0,0,1,0,0,0,-1,-1,-1,2,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
uk.co.ee.myee,benign,2026-03-18 12:49:37,172,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8737,0,19,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,7,0,0,176,7,0,0,172,0.0,0.0,0.0,172.0,7.0,0,0,0,0,0,0,0,0.1491,0.0,3.7477,3.6625,3.6625,0.1491,0.0,0.0,0.0,0.0852,5.1533,0.0,9.0754,0.0,0.0,0.0,304,-1,-1,-1,133,-1,-1,1043,8950,46962,1,0,0,1,0,0,0,-1,-1,-1,-910,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.alert.poke,benign,2026-03-18 12:49:45,76,0,0,6,11,0,0,0,0,0,0,0,12,0,0,0,0,1,4,8,0,0,0,45,0,1,2,0,0,0,0,5,0,7,0,0,9,1,0,0,0,0,9,0,0,4,4,0,0,0,293,0,0,0,9,5,9,82,21,4,11,76,0.0,0.0,0.01,76.0,9.0,0,1,1,0,0,0,0,0.1914,0.1063,1.7438,1.6162,1.6162,0.1914,0.0,0.0,0.0,0.1276,4.3438,0.0,1.7918,0.0,1.6094,0.0,981,-1,-1,-1,174,-1,-1,387,284,47024,1,0,0,1,0,0,0,-1,-1,-1,-213,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
mcg.games.facebashlite,benign,2026-03-18 12:50:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,2,46328,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.flxrs.dankchat,benign,2026-03-18 12:50:50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,12,0,0,0,12,0.0,0.0,0.0,12.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2551,0.2551,0.2551,0.0,0.0,0.0,0.0,0.0,2.5649,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,112,-1,-1,-1,29,47036,0,0,0,1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.aiqidii.mercury,benign,2026-03-18 12:50:50,1409,0,1054,1,2,0,0,0,703,703,0,0,0,0,0,0,0,4,0,1,0,0,0,672,0,0,2,0,0,0,0,352,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,4,2,1410,704,0,2,2463,703.0,0.0,0.0008,1.3368,1.0,1,0,1,0,0,0,0,0.0212,0.0848,29.8805,52.1955,29.8593,0.0212,0.0,14.8979,0.0,0.0212,7.2513,0.0,5.8665,0.0,0.0,0.0,17137,154,-1,-1,128,145,-1,17137,548,47188,0,0,1,1,1,0,1,17,-1,16983,-17009,0,1,1,0,0,0,0,0,15,63,0,10,0,0,1,0,145,-1,-1,17137,-1,0,0,0,0,0,0,-1,-1
com.flxrs.dankchat,benign,2026-03-18 12:50:57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,2,0,0,0,2,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0426,0.0426,0.0426,0.0,0.0,0.0,0.0,0.0,1.0986,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,416,-1,-1,-1,19,46920,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.flxrs.dankchat,benign,2026-03-18 12:51:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,17,47061,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.flightaware.android.liveFlightTracker,benign,2026-03-18 12:51:22,237,1,0,0,62,0,0,0,0,0,0,0,53,0,0,0,1,0,11,11,0,0,0,52,0,0,0,4,0,0,0,191,0,12,0,0,15,0,0,0,0,0,38,0,0,1,10,0,0,0,554,0,0,0,15,12,38,238,68,10,66,238,0.0,0.0,0.0096,237.0,15.0,0,1,1,0,0,0,0,0.3183,0.2547,5.0511,5.0511,5.0299,0.3183,0.0,0.0,0.0212,0.0,5.4723,0.0,5.2575,0.0,2.4849,0.0,1522,-1,1051,-1,141,-1,-1,825,1111,47118,1,1,0,1,0,0,0,-1,-1,-1,-684,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.fox.now,benign,2026-03-18 12:51:58,140,0,0,332,29,0,1,0,1,0,0,0,1,0,0,0,0,0,4,3,0,0,1,27,0,1,1,1,0,1,1,596,1,29,0,0,19,7,0,0,0,0,6,0,0,9,0,0,2,0,7,0,0,0,19,4,6,473,22,0,31,141,0.0526,1.0,0.0033,140.0,19.0,1,1,1,0,0,0,0,1.5536,0.3271,38.6754,11.529,11.4473,1.5536,0.0818,0.0818,0.0,27.1464,4.9488,0.0,6.3919,0.6931,1.6094,0.6931,1688,6675,-1,1673,749,-1,-1,751,1059,12230,1,0,0,1,0,1,0,-1,15,-4987,-2,0,0,1,0,0,0,1,0,15,69,0,0,0,1,1,0,-1,-1,1688,6680,-1,1,0,0,0,1,0,2154,-1
com.foobnix.pro.pdf.reader,benign,2026-03-18 12:52:11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0075,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0216,0.0216,0.0,0.0,0.0,0.0,0.0,0.0,0.0216,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,18297,134,46324,0,0,0,1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
